case_id,dataset,task_id,sample_idx,model,raw_pass,raw_error,healed_pass,healed_error,raw_path,raw_eval_ready_path,healed_path,healed_eval_ready_path,generation_log,trace,healer_triggered,rules_triggered,rollback,sha256,code_changed,ast_changed,normalized_diff_path,ast_diff_path,pairing_status,missing_artifacts,root_cause,failure_layer,eligibility,why_fail_to_fail,recommended_action
qwen8b_mbpp_Mbpp_16__s0,mbpp,Mbpp/16,0,qwen3-8b,False,worker_error: entry_point 'text_lowercase_underscore' 在 solution 中應恰好定義 1 次，實際 0 次,False,worker_error: entry_point 'text_lowercase_underscore' 在 solution 中應恰好定義 1 次，實際 0 次,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""pre.fence"", ""changed"": true, ""n_fixes"": 1, ""detail"": {}}, {""layer"": ""regex"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""regex_fix_count"": 1, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 6, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""text_lowercase_underscore"", ""entry_point_before"": false, ""entry_point_after"": false}}]",true,pre.fence;regex;ast,,"{""healed_eval_ready"": ""73a7360f9f2092f74125d2611f85f24224b3e0b98af73357d1dd9a8b1eb4f83f"", ""healed_output"": ""73a7360f9f2092f74125d2611f85f24224b3e0b98af73357d1dd9a8b1eb4f83f"", ""raw_eval_ready"": ""f19bf5cef3213f8a9daefa836b236c332313f2961aab7478f9c5cc47bd88ce8f"", ""raw_output"": ""7c1a94f997497eac25b63ad9e7fa0fcf7e8b1b203b5ab6f25f33391f43d5393c""}",true,,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_16__s0.normalized.diff,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_16__s0.ast.diff,complete,raw_ast_parse:SyntaxError: invalid character '—' (U+2014),,,,,
qwen8b_mbpp_Mbpp_162__s0,mbpp,Mbpp/162,0,qwen3-8b,False,"fail: base=fail,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_162__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_162__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_162__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_162__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 5, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""sum_series"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""27f8fc5e7366d13adee0a81170bc96db5d8d73f7811c3053904286756d2a0b54"", ""healed_output"": ""27f8fc5e7366d13adee0a81170bc96db5d8d73f7811c3053904286756d2a0b54"", ""raw_eval_ready"": ""d58996393baa4dec4c1ca1728091401818691efda05461364a86d1ec5887ee0d"", ""raw_output"": ""d58996393baa4dec4c1ca1728091401818691efda05461364a86d1ec5887ee0d""}",true,false,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_162__s0.normalized.diff,,complete,,,,,,
qwen8b_mbpp_Mbpp_20__s0,mbpp,Mbpp/20,0,qwen3-8b,False,"fail: base=fail,plus=pass",False,"fail: base=fail,plus=pass",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": false, ""n_fixes"": 6, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""is_woodall"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""eca2f74bd943f396920a8a60053deb68a3882d16c4bdc260003a9e416afe1913"", ""healed_output"": ""eca2f74bd943f396920a8a60053deb68a3882d16c4bdc260003a9e416afe1913"", ""raw_eval_ready"": ""eca2f74bd943f396920a8a60053deb68a3882d16c4bdc260003a9e416afe1913"", ""raw_output"": ""eca2f74bd943f396920a8a60053deb68a3882d16c4bdc260003a9e416afe1913""}",false,false,,,complete,,,,,,
qwen8b_mbpp_Mbpp_223__s0,mbpp,Mbpp/223,0,qwen3-8b,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": false, ""n_fixes"": 6, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""is_majority"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""fc0e9558505c5b6a709c42dcff1391e712e381065531c9226a2a90890919672b"", ""healed_output"": ""fc0e9558505c5b6a709c42dcff1391e712e381065531c9226a2a90890919672b"", ""raw_eval_ready"": ""fc0e9558505c5b6a709c42dcff1391e712e381065531c9226a2a90890919672b"", ""raw_output"": ""fc0e9558505c5b6a709c42dcff1391e712e381065531c9226a2a90890919672b""}",false,false,,,complete,,,,,,
qwen8b_mbpp_Mbpp_232__s0,mbpp,Mbpp/232,0,qwen3-8b,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_232__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_232__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_232__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_232__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": false, ""n_fixes"": 6, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""larg_nnum"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""f9609f18a29e3bab7c94ccd2f1ba21b8a23f5fd130f7309374ad09b3bd3435e0"", ""healed_output"": ""f9609f18a29e3bab7c94ccd2f1ba21b8a23f5fd130f7309374ad09b3bd3435e0"", ""raw_eval_ready"": ""f9609f18a29e3bab7c94ccd2f1ba21b8a23f5fd130f7309374ad09b3bd3435e0"", ""raw_output"": ""f9609f18a29e3bab7c94ccd2f1ba21b8a23f5fd130f7309374ad09b3bd3435e0""}",false,false,,,complete,,,,,,
qwen8b_mbpp_Mbpp_233__s0,mbpp,Mbpp/233,0,qwen3-8b,False,worker_error: entry_point 'lateralsuface_cylinder' 在 solution 中應恰好定義 1 次，實際 0 次,False,worker_error: entry_point 'lateralsuface_cylinder' 在 solution 中應恰好定義 1 次，實際 0 次,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_233__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_233__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_233__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_233__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": false, ""n_fixes"": 6, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""lateralsuface_cylinder"", ""entry_point_before"": false, ""entry_point_after"": false}}]",true,ast,,"{""healed_eval_ready"": ""be4097cc203a1d0faa9fbf631a8e2656e847a2b286202e38ebe52b8bad348d01"", ""healed_output"": ""be4097cc203a1d0faa9fbf631a8e2656e847a2b286202e38ebe52b8bad348d01"", ""raw_eval_ready"": ""be4097cc203a1d0faa9fbf631a8e2656e847a2b286202e38ebe52b8bad348d01"", ""raw_output"": ""be4097cc203a1d0faa9fbf631a8e2656e847a2b286202e38ebe52b8bad348d01""}",false,false,,,complete,,,,,,
qwen8b_mbpp_Mbpp_235__s0,mbpp,Mbpp/235,0,qwen3-8b,False,"fail: base=fail,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 6, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""even_bit_set_number"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""a5d43cbd83128e6255ea7190ec05c491bf3dbd7c6699a205282dbc5486900dbb"", ""healed_output"": ""a5d43cbd83128e6255ea7190ec05c491bf3dbd7c6699a205282dbc5486900dbb"", ""raw_eval_ready"": ""23c895209dd0d1da4578fc5df787ca248c4c109f3125492c455a480b4d89a232"", ""raw_output"": ""23c895209dd0d1da4578fc5df787ca248c4c109f3125492c455a480b4d89a232""}",true,false,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_235__s0.normalized.diff,,complete,,,,,,
qwen8b_mbpp_Mbpp_237__s0,mbpp,Mbpp/237,0,qwen3-8b,False,"fail: base=fail,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_237__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_237__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_237__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_237__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 7, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""check_occurences"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""dc71a7a74359f1f383da0541800c97f90409b4a9e7857d9e01f1e17f349b22cf"", ""healed_output"": ""dc71a7a74359f1f383da0541800c97f90409b4a9e7857d9e01f1e17f349b22cf"", ""raw_eval_ready"": ""a3d2c96fcefcf4a7cf5aa07c485614331510031cb23c33c992c8511c292cb910"", ""raw_output"": ""a3d2c96fcefcf4a7cf5aa07c485614331510031cb23c33c992c8511c292cb910""}",true,true,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_237__s0.normalized.diff,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_237__s0.ast.diff,complete,,,,,,
qwen8b_mbpp_Mbpp_239__s0,mbpp,Mbpp/239,0,qwen3-8b,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_239__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_239__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_239__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_239__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": false, ""n_fixes"": 7, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""get_total_number_of_sequences"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""a979ccce6b9b58c4c041bc32964cd3c0ee42db8c8172d468a8fe72c171bb52f9"", ""healed_output"": ""a979ccce6b9b58c4c041bc32964cd3c0ee42db8c8172d468a8fe72c171bb52f9"", ""raw_eval_ready"": ""a979ccce6b9b58c4c041bc32964cd3c0ee42db8c8172d468a8fe72c171bb52f9"", ""raw_output"": ""a979ccce6b9b58c4c041bc32964cd3c0ee42db8c8172d468a8fe72c171bb52f9""}",false,false,,,complete,,,,,,
qwen8b_mbpp_Mbpp_244__s0,mbpp,Mbpp/244,0,qwen3-8b,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 7, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""next_Perfect_Square"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""5c3a918f07ac5e550f52db3a331893d0e5ad1e672d95dfbdd7d82a875bbf7f43"", ""healed_output"": ""5c3a918f07ac5e550f52db3a331893d0e5ad1e672d95dfbdd7d82a875bbf7f43"", ""raw_eval_ready"": ""5a09b3b7a463e7989d03d18d6427d2ddad25b91ec66882e14f35cc9ba67c227c"", ""raw_output"": ""5a09b3b7a463e7989d03d18d6427d2ddad25b91ec66882e14f35cc9ba67c227c""}",true,false,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_244__s0.normalized.diff,,complete,,,,,,
qwen8b_mbpp_Mbpp_251__s0,mbpp,Mbpp/251,0,qwen3-8b,False,"fail: base=fail,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_251__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_251__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_251__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\eval_ready_outputs\mbpp\qwen3-8b\Ab3\Mbpp_251__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": false, ""n_fixes"": 7, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.entry_point"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""entry_point"": ""insert_element"", ""entry_point_before"": true, ""entry_point_after"": true}}]",true,ast,,"{""healed_eval_ready"": ""003f663c988ae1b0df52328ccfc677f8dac2f21b3d5f0d314ae79738276e1140"", ""healed_output"": ""003f663c988ae1b0df52328ccfc677f8dac2f21b3d5f0d314ae79738276e1140"", ""raw_eval_ready"": ""003f663c988ae1b0df52328ccfc677f8dac2f21b3d5f0d314ae79738276e1140"", ""raw_output"": ""003f663c988ae1b0df52328ccfc677f8dac2f21b3d5f0d314ae79738276e1140""}",false,false,,,complete,,,,,,
