case_id,dataset,task_id,sample_idx,model,raw_pass,healed_pass,raw_error,healed_error,raw_path,healed_path,normalized_diff_path,pairing_status,raw_failure_stage,healed_failure_stage,raw_error_type,healed_error_type,healer_triggered,rules_triggered,code_changed,rollback,root_cause,failure_layer,eligibility,unique_fix,needs_semantic_reasoning,needs_reference_answer,why_fail_to_fail,recommended_action,evidence_notes,classification_confidence
qwen8b_mbpp_Mbpp_102__s0,mbpp,Mbpp/102,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_102__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_102__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_103__s0,mbpp,Mbpp/103,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_103__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_103__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_108__s0,mbpp,Mbpp/108,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_108__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_108__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_108__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_11__s0,mbpp,Mbpp/11,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_11__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_11__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_11__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_113__s0,mbpp,Mbpp/113,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_113__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_113__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_113__s0.normalized.diff,complete,plus,plus,fail,fail,true,regex;ast,true,false,"healer's AST layer modified code structure (rules_triggered=regex;ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='regex;ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_118__s0,mbpp,Mbpp/118,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_118__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_118__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_119__s0,mbpp,Mbpp/119,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_119__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_119__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_119__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_123__s0,mbpp,Mbpp/123,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_123__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_123__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_123__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_124__s0,mbpp,Mbpp/124,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_124__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_124__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_125__s0,mbpp,Mbpp/125,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_125__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_125__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_126__s0,mbpp,Mbpp/126,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_126__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_126__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_126__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_137__s0,mbpp,Mbpp/137,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_137__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_137__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_137__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_138__s0,mbpp,Mbpp/138,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_138__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_138__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_138__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_14__s0,mbpp,Mbpp/14,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_14__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_14__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_16__s0,mbpp,Mbpp/16,0,qwen3-8b,False,False,worker_error: entry_point 'text_lowercase_underscore' 在 solution 中應恰好定義 1 次，實際 0 次,worker_error: entry_point 'text_lowercase_underscore' 在 solution 中應恰好定義 1 次，實際 0 次,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_16__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_16__s0.normalized.diff,complete,worker,worker,worker_error,worker_error,true,pre.fence;regex;ast,true,false,"Model output contains leaked chain-of-thought ('</think>' marker) and a garbled, massively repetitive boolean expression; the healer's extraction/cleanup kept a later, entirely unrelated function (is_ascii_and_printable) that does not match the required entry_point (text_lowercase_underscore) at all",extraction,ineligible,false,true,true,missing_program,no safe rule possible - correct solution was never generated; extraction/cleanup cannot invent the missing entry_point function,"raw source has a ~600-token repeated `.replace('_','').isX()` chain followed by a leaked '</think>' block and a completely different function is_ascii_and_printable; healed output keeps only the unrelated is_ascii_and_printable, so entry_point text_lowercase_underscore is defined 0 times in both.",high
qwen8b_mbpp_Mbpp_162__s0,mbpp,Mbpp/162,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_162__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_162__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_162__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_20__s0,mbpp,Mbpp/20,0,qwen3-8b,False,False,"fail: base=fail,plus=pass","fail: base=fail,plus=pass",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_20__s0.py,,complete,base,base,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base (raw_error='fail: base=fail,plus=pass', healed_error='fail: base=fail,plus=pass') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_223__s0,mbpp,Mbpp/223,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_223__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_232__s0,mbpp,Mbpp/232,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_232__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_232__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_233__s0,mbpp,Mbpp/233,0,qwen3-8b,False,False,worker_error: entry_point 'lateralsuface_cylinder' 在 solution 中應恰好定義 1 次，實際 0 次,worker_error: entry_point 'lateralsuface_cylinder' 在 solution 中應恰好定義 1 次，實際 0 次,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_233__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_233__s0.py,,complete,worker,worker,worker_error,worker_error,true,ast,false,false,"Raw and healed code correctly define lateralsurface_cylinder (correct spelling), but the benchmark's expected entry_point is the misspelled 'lateralsuface_cylinder' (missing r) — a task-spec naming mismatch, not a code defect",task_spec,ineligible,false,false,true,missing_program,"no safe local rule - would require knowing MBPP's exact (possibly misspelled) canonical entry_point name, which is reference/task-spec knowledge","worker_error message: ""entry_point 'lateralsuface_cylinder' 在 solution 中應恰好定義 1 次，實際 0 次""; source (raw and healed, identical) defines `lateralsurface_cylinder` (correctly spelled), so the mismatch is purely a name-spelling divergence from the benchmark's expected identifier.",high
qwen8b_mbpp_Mbpp_235__s0,mbpp,Mbpp/235,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_235__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_235__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_237__s0,mbpp,Mbpp/237,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_237__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_237__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_237__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_239__s0,mbpp,Mbpp/239,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_239__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_239__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_244__s0,mbpp,Mbpp/244,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_244__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_244__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
