item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
66fd3524-d6db-4feb-8181-262f6e01c0bd,e33d30c5-92fe-4772-b1bf-ec79cd5f55a7,1,計算 |9×(-3)+25|-[7×((-11)-(-13))]÷(-2) 的值。,,9,PASS,,1,7.5,7.5,20.0,10.0,10.0,16.0,5,3,5,3.0,36.0,0.0,0.0,True,15,0.0,9,0,736,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
00d67120-c4d5-4bfe-8b99-6423d6741865,44c308ec-5029-4850-81eb-374e02086a0d,1,計算 $$[((-26) \times 2) + 10] \div 6 - |3 \times (-7) - 7 + 10| + (1 \times 5 - 8)$$ 的值。,,-28,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
610ac984-c4ab-4364-b4b9-854557a2d174,44c308ec-5029-4850-81eb-374e02086a0d,2,計算 $$[(65 \times 3) + 15] \div 15 - |4 \times (-7) - 9 + 7| + (1 \times 3 - 9)$$ 的值。,,-22,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,15,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
10287e82-6177-475d-afbf-910055f84542,44c308ec-5029-4850-81eb-374e02086a0d,3,計算 $$[((-22) \times 2) + 5] \div 3 - |5 \times 8 - 19 + 8| + ((-10) \times 4 - 8)$$ 的值。,,-90,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
8145a24a-faae-4abd-9b72-a729c1088f23,70df7ee1-c3bd-4e7f-af35-d403593e6bc8,1,計算 $$[(28 \times 3) + (-12)] \div 6 - |10 \times 3 - 6 + 4| + (9 \times 2 - 4)$$ 的值。,,-2,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,15,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
090e1ec0-3a4d-4bde-9c3f-90fbbeb77551,70df7ee1-c3bd-4e7f-af35-d403593e6bc8,2,計算 $$[((-28) \times 3) + 12] \div 9 - |(-10) \times (-5) - 7 + 4| + ((-6) \times 5 - 1)$$ 的值。,,-86,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
4bde2a32-82e6-456e-8e40-404915d1141d,70df7ee1-c3bd-4e7f-af35-d403593e6bc8,3,計算 $$[(35 \times 4) + 10] \div 15 - |(-2) \times 6 - 19 + 9| + ((-6) \times 5 - 5)$$ 的值。,,-47,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
1141ceb9-a644-41a7-afad-29d15de2bf5d,5750db75-6c2c-41fb-abe0-04d50ecb1488,1,計算 $$[((-28) \times 4) + (-20)] \div 12 - |(-10) \times 4 - 3 + 3| + (4 \times 5 - 8)$$ 的值。,,-39,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
e695f536-5dca-4cfb-8629-9e3111d9368f,5750db75-6c2c-41fb-abe0-04d50ecb1488,2,計算 $$[(52 \times 5) + (-20)] \div 20 - |9 \times 9 - 13 + 8| + (4 \times 5 - 8)$$ 的值。,,-52,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,15,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
04f51d91-d3f7-4aa1-b621-0a8a26c93ace,5750db75-6c2c-41fb-abe0-04d50ecb1488,3,計算 $$[(7 \times 3) + (-9)] \div 2 - |(-7) \times (-8) - 5 + 1| + ((-5) \times 4 - 8)$$ 的值。,,-74,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,6,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
9fc0fee8-b8bf-4583-8dab-e834be6ca617,dd5e7f8e-c6bc-412a-bb90-51656871ec8e,1,計算 $$[((-15) \times 3) + 13] \div 8 - |4 \times 5 - 8 + (-9)| + ((-8) \times 5 - 2)$$ 的值。,,-49,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,6,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
20d4867f-b3b5-41b4-a889-5088c16139c9,dd5e7f8e-c6bc-412a-bb90-51656871ec8e,2,計算 $$[((-45) \times 5) + 0] \div 15 - |(-6) \times 4 - 5 + 9| + (2 \times 4 - 3)$$ 的值。,,-30,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,6,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
03e26f1f-f985-44d0-a01a-c81b38290d1c,dd5e7f8e-c6bc-412a-bb90-51656871ec8e,3,計算 $$[(31 \times 4) + (-16)] \div 9 - |8 \times 8 - 17 + (-4)| + (10 \times 3 - 5)$$ 的值。,,-6,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
61bd9dbf-485a-4902-b291-ebac4bda1996,ffb9e903-8486-41b5-bccd-8753a7938f0b,1,計算 $$[((-17) \times 3) + 9] \div 7 - |1 \times (-10) - 16 + (-5)| + (1 \times 5 - 6)$$ 的值。,,-38,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
5c988b34-ab7c-4474-89aa-7d2bc581dd4d,ffb9e903-8486-41b5-bccd-8753a7938f0b,2,計算 $$[(6 \times 5) + 18] \div 8 - |13 \times (-2) - 12 + 7| + ((-6) \times 3 - 4)$$ 的值。,,-47,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
cf65e2e2-c295-4174-b139-92d5ee2bf61f,ffb9e903-8486-41b5-bccd-8753a7938f0b,3,計算 $$[((-11) \times 3) + 6] \div 3 - |8 \times 4 - 19 + 10| + (9 \times 2 - 8)$$ 的值。,,-22,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,15,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
162baea9-0e90-4694-905c-0c03fea50908,02c32dea-5973-48bc-ae6c-d7d58d5fe7d2,1,計算 $$[(40 \times 2) + (-5)] \div 15 - |14 \times (-9) - 12 + (-5)| + (8 \times 5 - 9)$$ 的值。,,-107,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
4bb90a49-8bb7-47e8-a1aa-535712304a9b,02c32dea-5973-48bc-ae6c-d7d58d5fe7d2,2,計算 $$[(3 \times 3) + (-5)] \div 2 - |5 \times (-10) - 10 + (-10)| + ((-3) \times 2 - 4)$$ 的值。,,-78,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
1d0236a5-d301-473d-8bb8-a00e48156160,02c32dea-5973-48bc-ae6c-d7d58d5fe7d2,3,計算 $$[((-16) \times 5) + (-16)] \div 16 - |9 \times 10 - 10 + (-1)| + ((-9) \times 3 - 4)$$ 的值。,,-116,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,19,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ff5f4c9b-c589-457a-88c0-555b609ab222,09267ac5-4634-443b-af57-1ca91858c3c5,1,計算 $$[((-23) \times 4) + 4] \div 8 - |(-4) \times (-3) - 15 + 6| + (4 \times 3 - 7)$$ 的值。,,-9,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
44f05c23-9e87-4d63-abaa-6c111359bdec,09267ac5-4634-443b-af57-1ca91858c3c5,2,計算 $$[((-60) \times 2) + (-6)] \div 14 - |14 \times 4 - 1 + 2| + (10 \times 5 - 6)$$ 的值。,,-22,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ced0fc90-bccc-4ade-b8c4-f521e2020716,09267ac5-4634-443b-af57-1ca91858c3c5,3,計算 $$[((-4) \times 4) + 5] \div 11 - |(-3) \times 8 - 9 + 2| + (5 \times 4 - 3)$$ 的值。,,-15,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
2adccf47-8a9b-4029-9e3b-0814e59ebbeb,a4160b32-ed33-414c-9b19-7fce14604d9e,1,計算 $$[(7 \times 3) + 7] \div 14 - |3 \times (-3) - 7 + 9| + ((-8) \times 4 - 10)$$ 的值。,,-47,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
60a58583-e798-4552-821c-e9b7e857a693,a4160b32-ed33-414c-9b19-7fce14604d9e,2,計算 $$[(45 \times 2) + (-2)] \div 8 - |3 \times (-6) - 15 + 1| + ((-3) \times 2 - 3)$$ 的值。,,-30,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,6,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
585cef96-6ce5-4a8d-baff-53057a6821b3,a4160b32-ed33-414c-9b19-7fce14604d9e,3,計算 $$[(9 \times 4) + (-2)] \div 17 - |11 \times (-3) - 1 + 5| + (1 \times 3 - 9)$$ 的值。,,-33,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,6,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
79a2dddb-2188-4a23-8772-9a63321de6de,82da6dc6-a80a-4e65-9a25-208b791f526c,1,計算 [2+(-26)]÷(-12)×(-10)-|(-11)×11+26| 的值。,,-115,PASS,,1,7.5,7.5,20.0,10.0,10.0,16.0,5,3,5,3.0,36.0,0.0,0.0,True,15,0.0,9,0,403,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
b85df3f2-70c1-4d3c-8ed9-0459198db149,82da6dc6-a80a-4e65-9a25-208b791f526c,2,計算 [22+13]÷(-5)×1+|2×(-7)+2| 的值。,,5,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.67,5,3,5,1.67,34.67,0.0,0.0,True,15,0.0,5,0,403,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
2a3694b1-1982-419a-b9ac-462d99b2c3fb,82da6dc6-a80a-4e65-9a25-208b791f526c,3,計算 [5+5]÷(-1)×(-8)+|(-12)×(-2)+1| 的值。,,105,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.33,5,3,5,2.33,35.33,0.0,0.0,True,15,0.0,7,0,403,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
6c3c1dd6-ef73-4bf2-be2f-9544f0741afe,3b9def0b-a296-46e5-9f76-8dcb8e61d5f0,1,計算 [(-7)+(-14)]÷1×9+|2×(-10)+(-8)| 的值。,,-161,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.67,5,3,5,2.67,35.67,0.0,0.0,True,15,0.0,8,0,612,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
6c02ab66-671b-46b3-8d5e-99d5f5c43c51,3b9def0b-a296-46e5-9f76-8dcb8e61d5f0,2,計算 |(-9)×(-2)+(-2)|-2×1 的值。,,14,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.33,5,3,5,2.33,35.33,0.0,0.0,True,15,0.0,7,0,612,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
a3326d72-f0d2-4541-a3c2-36d4996619c4,3b9def0b-a296-46e5-9f76-8dcb8e61d5f0,3,計算 [(-19)+(-22)]÷(-1)×5+|5×(-9)+(-12)| 的值。,,262,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.67,5,3,5,2.67,35.67,0.0,0.0,True,15,0.0,8,0,612,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5447bd56-3986-418b-a107-f5d122e4bee8,245f7600-2bac-4003-804b-b58e9b63c45b,1,計算 [5+11]÷(-8)×5+|1×(-6)+14| 的值。,,-2,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.0,5,3,5,2.0,35.0,0.0,0.0,True,15,0.0,6,0,339,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
3367ce82-915b-4596-ae25-e1aab8cf13f5,245f7600-2bac-4003-804b-b58e9b63c45b,2,計算 [(-17)+(-43)]÷(-6)×(-7)+|5×(-7)+11| 的值。,,-46,PASS,,1,7.5,7.5,20.0,10.0,10.0,16.0,5,3,5,3.0,36.0,0.0,0.0,True,15,0.0,9,0,339,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
e15ccc32-a802-4301-95a3-43f81d81493e,245f7600-2bac-4003-804b-b58e9b63c45b,3,計算 [4+45]÷(-7)×(-6)+|-5×(-5)+1| 的值。,,68,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.33,5,3,5,2.33,35.33,0.0,0.0,True,15,0.0,7,0,339,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
5ed0fca5-7c03-4988-8138-8a0ec7d4ec81,bfad8428-5c94-4e72-a4da-40034c970846,1,計算 [(-13)+13]÷5×8-|(-2)×6-11| 的值。,,-23,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.67,5,3,5,2.67,35.67,0.0,0.0,True,15,0.0,8,0,335,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
febfb296-2107-4738-91b9-fab74505280d,bfad8428-5c94-4e72-a4da-40034c970846,2,計算 [12+(-18)]÷3×8-|5×(-6)+9| 的值。,,-37,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.33,5,3,5,2.33,35.33,0.0,0.0,True,15,0.0,7,0,335,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
30a75fe6-95f3-4aba-904f-0387e847db57,bfad8428-5c94-4e72-a4da-40034c970846,3,計算 [19+(-10)]÷(-1)×(-9)+|(-4)×(-6)+7| 的值。,,112,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.67,5,3,5,2.67,35.67,0.0,0.0,True,15,0.0,8,0,335,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
76ad7228-db50-42dc-ba58-3961475f93dc,3dfc15ef-de10-4327-803d-17f5d331a020,1,計算 $$- [(4 \times 5) + 29] \div 7 + |(-4) \times 8 - 5 + 10| - (8 \times 4 - 9) + (-10)$$ 的值。,,-13,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
9d1da01b-796d-43f1-b2eb-0d5f6dc64b17,3dfc15ef-de10-4327-803d-17f5d331a020,2,計算 $$- [((-16) \times 4) + 6] \div 29 + |8 \times (-7) - 18 + 8| - (1 \times 4 - 5) + 18$$ 的值。,,87,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
e3175c0b-e7e6-4804-a9b3-f3d719d0a941,3dfc15ef-de10-4327-803d-17f5d331a020,3,計算 $$- [(104 \times 4) + (-10)] \div 29 + |14 \times 7 - 5 + (-6)| - ((-3) \times 5 - 3) + (-9)$$ 的值。,,82,PASS,,1,7.5,7.5,20.0,10.0,10.0,27.0,4,3,5,5.0,47.0,0.0,0.0,True,15,10.0,19,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
643b0065-6e8f-43d2-8bc9-99caabf9c57d,6b8a3b48-c029-4569-a338-ad4c90e2e0fa,1,計算 $$- [((-55) \times 4) + 4] \div 24 + |12 \times 7 - 16 + 3| - (2 \times 5 - 4) + 49$$ 的值。,,123,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
fea05fbe-8a76-437f-bf14-e46e0f637e3d,6b8a3b48-c029-4569-a338-ad4c90e2e0fa,2,計算 $$- [((-12) \times 4) + (-3)] \div 17 + |4 \times 6 - 18 + (-7)| - (4 \times 3 - 5) + 26$$ 的值。,,23,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
94f69c53-1837-4946-8623-3195c73dd586,6b8a3b48-c029-4569-a338-ad4c90e2e0fa,3,計算 $$- [(39 \times 4) + 4] \div 16 + |(-5) \times 5 - 20 + 6| - (3 \times 2 - 4) + (-17)$$ 的值。,,10,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
81c09717-6b95-40f3-8937-7cabbc728542,bfe6deec-6796-4666-b78e-3f0989b006c7,1,計算 $$- [((-7) \times 2) + (-10)] \div 3 + |(-6) \times (-5) - 11 + 1| - ((-8) \times 5 - 3) + (-37)$$ 的值。,,34,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,21,5,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
fe0c3017-e6a9-421d-ae48-947071398cc1,bfe6deec-6796-4666-b78e-3f0989b006c7,2,計算 $$- [(62 \times 3) + 3] \div 27 + |10 \times (-6) - 2 + 7| - (3 \times 5 - 2) + (-5)$$ 的值。,,30,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
07810e7d-7259-4a5e-b1ff-fe6d6b213d8d,bfe6deec-6796-4666-b78e-3f0989b006c7,3,計算 $$- [(50 \times 2) + 2] \div 17 + |14 \times 9 - 19 + (-7)| - (2 \times 2 - 7) + 3$$ 的值。,,100,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,5,3530,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
29891eef-c906-4403-89e4-e53035f48e3c,efd7e81c-aca2-413f-82b8-881c60a58e15,1,計算 $$- [((-3) \times 4) + (-9)] \div 3 + |(-7) \times (-2) - 5 + 7| - (5 \times 4 - 8) + (-27)$$ 的值。,,-16,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,20,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
fd0e3958-a882-47d0-8ff5-fda8bcab8359,efd7e81c-aca2-413f-82b8-881c60a58e15,2,計算 $$- [((-9) \times 5) + (-25)] \div 10 + |6 \times 2 - 20 + 2| - ((-7) \times 3 - 10) + 39$$ 的值。,,83,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
0e6c620b-3d08-4a8c-a19a-9a66aaa3a1a7,efd7e81c-aca2-413f-82b8-881c60a58e15,3,計算 $$- [(11 \times 4) + 10] \div 18 + |(-9) \times 10 - 14 + (-2)| - ((-10) \times 2 - 8) + (-25)$$ 的值。,,106,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,19,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
6174e7de-9ca7-4c87-8e87-4158a122e1c3,fb24ba59-b275-4a2d-8d45-e72f79463f9d,1,計算 $$- [(48 \times 4) + 17] \div 19 + |3 \times 1 - 6 + (-1)| - ((-3) \times 2 - 5) + 23$$ 的值。,,27,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
d9c9a793-7c55-428b-97c2-126a71779a60,fb24ba59-b275-4a2d-8d45-e72f79463f9d,2,計算 $$- [((-108) \times 2) + 6] \div 30 + |8 \times 4 - 8 + 8| - ((-2) \times 3 - 10) + (-17)$$ 的值。,,38,PASS,,1,7.5,7.5,20.0,10.0,10.0,27.0,4,3,5,5.0,47.0,0.0,0.0,True,15,10.0,17,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ebeff02e-e72e-42e3-93f3-cceeda197406,fb24ba59-b275-4a2d-8d45-e72f79463f9d,3,計算 $$- [((-15) \times 4) + 20] \div 10 + |7 \times 9 - 16 + 7| - ((-9) \times 2 - 10) + (-43)$$ 的值。,,43,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3520,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
956e0106-dcb3-41c6-8ec1-88c3631848e7,1b5ad134-b404-4d46-9e52-2ac3b6e6d442,1,計算 $$- [(5 \times 2) + 0] \div 5 + |15 \times (-1) - 7 + (-4)| - ((-3) \times 5 - 6) + 4$$ 的值。,,49,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
f2156e5c-1579-49d4-86b8-3757cfbb39ef,1b5ad134-b404-4d46-9e52-2ac3b6e6d442,2,計算 $$- [(10 \times 4) + (-4)] \div 12 + |6 \times 10 - 3 + (-7)| - ((-4) \times 2 - 7) + (-9)$$ 的值。,,53,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,19,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
5b07685b-bd8e-4297-88f0-a570aae7a071,1b5ad134-b404-4d46-9e52-2ac3b6e6d442,3,計算 $$- [((-82) \times 2) + 4] \div 16 + |6 \times (-7) - 20 + (-1)| - (10 \times 2 - 10) + (-28)$$ 的值。,,35,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,19,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
0bdb0d31-7780-40c0-a8a6-1c76f20508b8,86f82f63-b8f4-478c-9473-f2fa76c4d6b6,1,計算 $$- [(1 \times 3) + 12] \div 15 + |9 \times 6 - 10 + 10| - ((-3) \times 5 - 4) + (-28)$$ 的值。,,44,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,16,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
