item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
8a36eaba-9802-4eb6-95d5-437f2a7fb317,62f5affa-f018-4c2d-85da-29fe3748dd2a,3,[(--3/4 + -2/10) × 9/8] ÷ (4/7) + |3/9 × 4/6 - -9/5|,,3577/1152,PASS,,1,6.0,7.5,18.5,10.0,8.5,9.8,5,3,0,1.8,28.3,0.0,0.0,True,0,0.0,9,0,540,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
6e7c2315-8e6a-489c-8ebc-c8f5f8892a9d,78066888-a3e6-40ef-906f-183a84e526b3,1,,,,ERROR,RecursionError: maximum recursion depth exceeded,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
b95fc86a-3902-455c-b0fe-1775a55d8e9c,78066888-a3e6-40ef-906f-183a84e526b3,2,,,,ERROR,RecursionError: maximum recursion depth exceeded,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
649e0ab4-eec4-4f7b-affc-fd2ff2cb37da,78066888-a3e6-40ef-906f-183a84e526b3,3,,,,ERROR,RecursionError: maximum recursion depth exceeded,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
e2580ec9-9ecd-4f9a-9c43-3ebf596e0c6e,b6136776-3b7a-4267-86ed-f23dabe79edc,1,計算 $(1 + 1)×-2/7÷(-3/8) + |2/3×-9/7 - 3/7|$ 的值。,,59/21,PASS,,1,6.0,7.5,18.5,10.0,8.5,10.6,5,3,1,1.6,29.1,0.0,0.0,True,5,0.0,8,0,389,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
b85ee23f-e6ae-4720-9080-307b7c0b81f4,b6136776-3b7a-4267-86ed-f23dabe79edc,2,計算 $(5 + -10)×-2/3÷(-2/5) + |1×5/2 - -8/3|$ 的值。,,-19/6,PASS,,1,6.0,7.5,18.5,10.0,8.5,10.0,5,3,0,2.0,28.5,0.0,0.0,True,0,0.0,10,0,389,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
0f941eee-b18e-4720-b144-c2ea88b1b891,b6136776-3b7a-4267-86ed-f23dabe79edc,3,計算 $(5/8 + 2)×3/2÷(5/3) + |6×-5 - -4/5|$ 的值。,,505/16,PASS,,1,6.0,7.5,18.5,10.0,8.5,9.4,5,3,0,1.4,27.9,0.0,0.0,True,0,0.0,7,0,389,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
9f6cef02-b1d5-429f-8182-8c6aacc8c52b,423bf2d9-81e6-4e80-ac95-60786a7dd2e1,1,計算 $\left[ (1\frac{1}{3} \times 11) + 1\frac{3}{5} \right] \times (-\frac{2}{3}) + \left| (-1) - (-1\frac{1}{5}) \right|$ 的值。,-10\frac{29}{45},-10\frac{29}{45},PASS,,1,7.5,7.5,20.0,10.0,10.0,29.0,5,4,5,5.0,49.0,0.0,0.0,True,15,10.0,26,8,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
9f11bb24-a2ee-433a-af25-7e97585aa66c,423bf2d9-81e6-4e80-ac95-60786a7dd2e1,2,計算 $\left[ ((-1\frac{1}{3}) + (-3\frac{1}{2})) - (-1\frac{1}{3}) \right] + (-1) - \left| 2\frac{1}{4} - 1\frac{3}{4} \right|$ 的值。,-5,-5,PASS,,1,7.5,7.5,20.0,10.0,10.0,24.0,5,4,5,5.0,44.0,0.0,0.0,True,15,5.0,26,4,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
c41de0d3-921e-4bff-bc96-66ed0e2b718a,423bf2d9-81e6-4e80-ac95-60786a7dd2e1,3,計算 $\left[ ((-1\frac{1}{2}) \div 4) \div 2\frac{1}{3} \right] + (-\frac{1}{2}) - \left| (-\frac{1}{3}) \times 2 \right|$ 的值。,-1\frac{55}{168},-1\frac{55}{168},PASS,,1,7.5,7.5,20.0,10.0,10.0,27.55,5,4,5,4.8,47.55,0.0,0.0,True,15,8.75,24,7,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
bde85250-6269-4abc-a095-201dfe561db8,dbefd452-9385-46fe-9781-e9efe2d4fd08,1,計算 $\left[ (\frac{1}{2} \div 8) \times 9 \right] - 2\frac{1}{2} - \left| 1 - (-11) \right|$ 的值。,-13\frac{15}{16},-13\frac{15}{16},PASS,,1,7.5,7.5,20.0,10.0,10.0,20.95,5,4,5,3.2,40.95,0.0,0.0,True,15,3.75,16,3,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,1.02
e863ca14-de0c-4135-849b-f923dcee63ed,dbefd452-9385-46fe-9781-e9efe2d4fd08,2,計算 $\left[ ((-3) \times (-2)) \times (-1\frac{1}{5}) \right] - (-7) + \left| (-12) \times (-\frac{2}{3}) \right|$ 的值。,7\frac{4}{5},7\frac{4}{5},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.9,5,4,5,4.4,45.9,0.0,0.0,True,15,7.5,22,6,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
1b8d5925-fc9e-4a44-b555-e322d3e60f00,dbefd452-9385-46fe-9781-e9efe2d4fd08,3,計算 $\left[ ((-2\frac{1}{3}) \div (-\frac{1}{2})) \times \frac{1}{3} \right] \times (-\frac{4}{5}) - \left| (-2\frac{1}{2}) + (-5) \right|$ 的值。,-8\frac{67}{90},-8\frac{67}{90},PASS,,1,7.5,7.5,20.0,10.0,10.0,29.0,5,4,5,5.0,49.0,0.0,0.0,True,15,10.0,28,8,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
f9027ea6-0570-4784-b0da-b485d0f673a0,67cc98f6-d9dd-4ca1-81ef-493c91ce2656,1,計算 $\left[ (10 - 2) \times (-\frac{3}{4}) \right] \div (-1) - \left| (-3\frac{1}{2}) \div 4 \right|$ 的值。,5\frac{1}{8},5\frac{1}{8},PASS,,1,7.5,7.5,20.0,10.0,10.0,22.4,5,4,5,3.4,42.4,0.0,0.0,True,15,5.0,17,4,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.5
b5b9e39a-b24b-405c-a4d4-d96e1af624a4,67cc98f6-d9dd-4ca1-81ef-493c91ce2656,2,計算 $\left[ (4 - (-\frac{1}{2})) + \frac{1}{6} \right] \times (-1) - \left| (-3) \times 2 \right|$ 的值。,-10\frac{2}{3},-10\frac{2}{3},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.3,5,4,5,3.8,45.3,0.0,0.0,True,15,7.5,19,6,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
07aac889-d235-45dd-bbaa-f5b66b00080d,67cc98f6-d9dd-4ca1-81ef-493c91ce2656,3,計算 $\left[ ((-1) \div (-1\frac{3}{4})) \div (-1\frac{1}{3}) \right] + 4 - \left| 0 + 1\frac{1}{3} \right|$ 的值。,2\frac{5}{21},2\frac{5}{21},PASS,,1,7.5,7.5,20.0,10.0,10.0,24.05,5,4,5,3.8,44.05,0.0,0.0,True,15,6.25,19,5,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
99c2695b-17a8-4f2a-a1e6-bedb9e346489,67c5a05e-95ab-4bff-9288-ee8527c5f1d2,1,計算 $\left[ ((-\frac{2}{3}) + (-\frac{2}{3})) \times 1\frac{2}{5} \right] \times 0 + \left| (-1\frac{1}{2}) + 0 \right|$ 的值。,1\frac{1}{2},1\frac{1}{2},PASS,,1,7.5,7.5,20.0,10.0,10.0,19.7,5,4,5,3.2,39.7,0.0,0.0,True,15,2.5,16,2,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.5
42645a07-9515-48e3-adfa-9c7bfa651bf4,67c5a05e-95ab-4bff-9288-ee8527c5f1d2,2,計算 $\left[ ((-4) + 1\frac{1}{2}) \times (-\frac{3}{4}) \right] + 1\frac{2}{3} + \left| \frac{1}{6} - 1\frac{2}{3} \right|$ 的值。,5\frac{1}{24},5\frac{1}{24},PASS,,1,7.5,7.5,20.0,10.0,10.0,24.85,5,4,5,4.6,44.85,0.0,0.0,True,15,6.25,23,5,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
6480e592-41c5-41e5-b1db-f159404d4a1b,67c5a05e-95ab-4bff-9288-ee8527c5f1d2,3,計算 $\left[ (3\frac{1}{2} + (-\frac{4}{5})) - 2\frac{1}{2} \right] \div (-1\frac{1}{5}) - \left| 5 \div (-8) \right|$ 的值。,-\frac{19}{24},-\frac{19}{24},PASS,,1,7.5,7.5,20.0,10.0,10.0,21.55,5,4,5,3.8,41.55,0.0,0.0,True,15,3.75,19,3,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
ed95be6e-b37a-4374-a4f3-e5648f00575f,75a7279c-b932-41e2-a3e0-c473bde24ab8,1,計算 $\left[ (3 + (-1\frac{2}{3})) \times (-4) \right] - (-2) + \left| (-1\frac{1}{3}) - 0 \right|$ 的值。,-2,-2,PASS,,1,7.5,7.5,20.0,10.0,10.0,25.7,5,4,5,4.2,45.7,0.0,0.0,True,15,7.5,21,6,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
3821096b-861a-46e2-ad5d-a279e92dcc38,75a7279c-b932-41e2-a3e0-c473bde24ab8,2,計算 $\left[ (\frac{1}{3} - \frac{1}{2}) - 6 \right] - (-1\frac{2}{3}) - \left| \frac{4}{5} - 1\frac{1}{5} \right|$ 的值。,-4\frac{9}{10},-4\frac{9}{10},PASS,,1,7.5,7.5,20.0,10.0,10.0,23.8,5,4,5,4.8,43.8,0.0,0.0,True,15,5.0,24,4,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
71960c7d-2a6b-42f6-8c5f-643b58ffdd73,75a7279c-b932-41e2-a3e0-c473bde24ab8,3,計算 $\left[ ((-2) \times (-\frac{1}{3})) \times 2 \right] + (-2\frac{1}{3}) + \left| \frac{1}{6} + 1\frac{1}{2} \right|$ 的值。,\frac{2}{3},\frac{2}{3},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.9,5,4,5,4.4,45.9,0.0,0.0,True,15,7.5,22,6,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
a1ad9284-01ee-473c-b1c8-e4a124579b00,20946006-013a-47c8-b929-fb781511b0e7,1,計算 $\left[ (1 + (-\frac{1}{2})) - (-4\frac{1}{2}) \right] \times (-10) + \left| 2\frac{2}{3} + \frac{1}{5} \right|$ 的值。,-47\frac{2}{15},-47\frac{2}{15},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.9,5,4,5,4.4,45.9,0.0,0.0,True,15,7.5,22,6,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
cfdd5127-1af1-47ce-a41d-c0ede5c4e69f,20946006-013a-47c8-b929-fb781511b0e7,2,計算 $\left[ ((-6) \times (-1\frac{1}{3})) - (-1\frac{2}{3}) \right] + (-2) - \left| (-\frac{3}{5}) \div 7 \right|$ 的值。,7\frac{43}{74},7\frac{43}{74},PASS,,1,7.5,7.5,18.0,10.0,8.0,25.05,5,4,5,4.8,43.05,0.0,0.0,False,15,6.25,24,5,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
c56a681e-aa15-4382-ab58-ca622bf46fc0,20946006-013a-47c8-b929-fb781511b0e7,3,計算 $\left[ (4 \times 1\frac{3}{4}) \times \frac{1}{4} \right] \div (-8) + \left| \frac{1}{2} \div \frac{5}{6} \right|$ 的值。,\frac{37}{97},\frac{37}{97},PASS,,1,7.5,7.5,13.0,10.0,3.0,26.75,5,4,5,4.0,39.75,0.0,0.0,False,15,8.75,20,7,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
417bb20e-3552-464a-b35e-dfe78efcc714,02d725e5-489a-42a8-aafb-3fe3486ec767,1,計算 $\left[ ((-1) \div (-\frac{1}{3})) - (-1) \right] + 3 - \left| 1\frac{2}{3} \times (-3\frac{1}{3}) \right|$ 的值。,1\frac{4}{9},1\frac{4}{9},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.9,5,4,5,4.4,45.9,0.0,0.0,True,15,7.5,22,6,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
0a3b5d41-2fea-4ecd-97e8-0550f52c4def,02d725e5-489a-42a8-aafb-3fe3486ec767,2,計算 $\left[ (6 + 1\frac{1}{2}) + 8 \right] + 7 - \left| (-1\frac{2}{3}) - \frac{2}{3} \right|$ 的值。,20\frac{1}{6},20\frac{1}{6},PASS,,1,7.5,7.5,20.0,10.0,10.0,22.4,5,4,5,3.4,42.4,0.0,0.0,True,15,5.0,17,4,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
3f98a397-1df9-48e6-85bc-3b934f8c6e72,02d725e5-489a-42a8-aafb-3fe3486ec767,3,計算 $\left[ (1\frac{1}{2} \times (-1\frac{1}{3})) - 5 \right] + 1\frac{2}{5} + \left| 1 + (-3) \right|$ 的值。,-3\frac{3}{5},-3\frac{3}{5},PASS,,1,7.5,7.5,20.0,10.0,10.0,22.6,5,4,5,3.6,42.6,0.0,0.0,True,15,5.0,18,4,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
c94e4ed6-c230-4f10-ba70-c1d39e4d3213,0f416341-148c-4d7a-b19b-ff98f379346e,1,計算 $\left[ ((-1\frac{2}{3}) + 1\frac{2}{5}) \div 1\frac{1}{3} \right] + 2 - \left| (-5) + 1\frac{3}{4} \right|$ 的值。,-1\frac{9}{20},-1\frac{9}{20},PASS,,1,7.5,7.5,20.0,10.0,10.0,26.95,5,4,5,4.2,46.95,0.0,0.0,True,15,8.75,21,7,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
ba92c684-860a-4a66-9006-faa81f76af5d,0f416341-148c-4d7a-b19b-ff98f379346e,2,計算 $\left[ (2\frac{1}{2} \div 3) \times (-1) \right] \div 1\frac{1}{3} - \left| 12 \div (-1\frac{3}{4}) \right|$ 的值。,-7\frac{27}{56},-7\frac{27}{56},PASS,,1,7.5,7.5,20.0,10.0,10.0,24.05,5,4,5,3.8,44.05,0.0,0.0,True,15,6.25,19,5,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.5
fd5fae9a-6709-4912-948e-ff20139e7bcf,0f416341-148c-4d7a-b19b-ff98f379346e,3,計算 $\left[ ((-1\frac{1}{3}) + \frac{2}{3}) - 2\frac{1}{3} \right] - 1\frac{2}{5} - \left| (-1) \times (-1\frac{1}{2}) \right|$ 的值。,-5\frac{9}{10},-5\frac{9}{10},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.25,5,4,5,5.0,45.25,0.0,0.0,True,15,6.25,25,5,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
db2c6402-6f27-4c40-9c18-0c7b0c320502,05a37261-d470-4aa6-acef-168230aaab00,1,計算 $\left[ ((-1\frac{1}{2}) \div 1) - 2 \right] - 1\frac{1}{6} - \left| \frac{2}{3} \div (-1\frac{2}{3}) \right|$ 的值。,-5\frac{1}{15},-5\frac{1}{15},PASS,,1,7.5,7.5,20.0,10.0,10.0,24.85,5,4,5,4.6,44.85,0.0,0.0,True,15,6.25,23,5,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
fe7fbcd4-5996-4511-a425-b50900542596,05a37261-d470-4aa6-acef-168230aaab00,2,計算 $\left[ ((-1) \times 0) \times (-7) \right] + (-1) + \left| 2 - 1 \right|$ 的值。,0,0,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
32993822-09e9-475f-84c9-88c10867a6f7,05a37261-d470-4aa6-acef-168230aaab00,3,計算 $\left[ ((-1\frac{1}{5}) + (-4\frac{1}{2})) + (-\frac{2}{3}) \right] - \frac{1}{3} + \left| \frac{3}{5} - 0 \right|$ 的值。,-6\frac{1}{10},-6\frac{1}{10},PASS,,1,7.5,7.5,20.0,10.0,10.0,23.4,5,4,5,4.4,43.4,0.0,0.0,True,15,5.0,22,4,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
73acd9a5-a3b9-45d7-a4f6-182e29ed4da2,d37ed2ec-990a-4f91-8a18-87c97c332687,1,計算 $\left[ (1\frac{1}{6} - 1\frac{2}{3}) \div (-9) \right] \times (-2\frac{1}{4}) + \left| 0 + (-1\frac{3}{4}) \right|$ 的值。,1\frac{5}{8},1\frac{5}{8},PASS,,1,7.5,7.5,20.0,10.0,10.0,19.9,5,4,5,3.4,39.9,0.0,0.0,True,15,2.5,17,2,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.6
1bb2420d-b459-4a75-8569-716f5711fc31,d37ed2ec-990a-4f91-8a18-87c97c332687,2,計算 $\left[ ((-1\frac{1}{6}) - 1\frac{2}{3}) - (-2\frac{1}{3}) \right] \times \frac{1}{3} + \left| (-\frac{1}{2}) - 1\frac{1}{2} \right|$ 的值。,1\frac{5}{6},1\frac{5}{6},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.25,5,4,5,5.0,45.25,0.0,0.0,True,15,6.25,27,5,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
fe1f520a-c62d-497b-9aeb-3b93c44f6d14,d37ed2ec-990a-4f91-8a18-87c97c332687,3,計算 $\left[ ((-2\frac{1}{4}) + (-1\frac{1}{2})) - 4 \right] \times 2\frac{1}{2} - \left| (-4\frac{1}{2}) \times (-1\frac{4}{5}) \right|$ 的值。,-27\frac{19}{40},-27\frac{19}{40},PASS,,1,7.5,7.5,20.0,10.0,10.0,29.0,5,4,5,5.0,49.0,0.0,0.0,True,15,10.0,30,8,3489,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
df849a87-2fe5-4f06-ba43-f0fd11cad008,728430e8-beca-4b02-80ed-3233d0f7bc78,1,[(-5+-4)×2/5]÷(1/2) + |-4×(1/1)--1|,,-21/5,PASS,,1,6.0,7.5,20.0,10.0,10.0,10.0,5,3,0,2.0,30.0,0.0,0.0,True,0,0.0,10,0,292,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
a95c35f9-9003-45fc-8dd8-7239007efda2,728430e8-beca-4b02-80ed-3233d0f7bc78,2,[(1+1)×5/3]÷(3/4) + |-3×(4/3)--3|,,49/9,PASS,,1,6.0,7.5,18.5,10.0,8.5,9.4,5,3,0,1.4,27.9,0.0,0.0,True,0,0.0,7,0,292,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
66236ca0-0cff-4f40-b950-650b086b45a6,728430e8-beca-4b02-80ed-3233d0f7bc78,3,[(-3+0)×3/2]÷(2/5) + |5×(1/4)--5|,,-5,PASS,,1,6.0,7.5,20.0,10.0,10.0,9.4,5,3,0,1.4,29.4,0.0,0.0,True,0,0.0,7,0,292,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
332cf482-5c74-4121-87fd-444719904b6a,243098c6-64e0-4931-a9b0-d924b989a926,1,計算 [(-9 + -10)× 2/1÷ 4/4] + |1 × 3/4 - 4| 的值。,,-139/4,PASS,,1,6.0,7.5,13.0,10.0,3.0,9.4,5,3,0,1.4,22.4,0.0,0.0,False,0,0.0,7,0,322,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
3d650b18-3f0d-41be-b400-d74b235c0d43,243098c6-64e0-4931-a9b0-d924b989a926,2,計算 [(-2 + 10)× 4/1÷ 2/4] + |1 × 5/2 - 2| 的值。,,129/2,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.2,5,3,1,1.2,23.2,0.0,0.0,False,5,0.0,6,0,322,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
8c1f3f3a-2464-4d39-94a5-c79cbb268b02,243098c6-64e0-4931-a9b0-d924b989a926,3,計算 [(8 + -8)× 2/2÷ 5/3] + |5 × 4/3 - 3| 的值。,,11/3,PASS,,1,6.0,7.5,18.5,10.0,8.5,9.2,5,3,0,1.2,27.7,0.0,0.0,True,0,0.0,6,0,322,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
b7481314-0786-488a-a942-5e9e8e7e0638,0468e47e-7a4e-4aab-9c92-b0f5f83204ce,1,[(-2+1)×-4/1]÷(4/2) + |1×2/2-4|,,5,PASS,,1,6.0,7.5,20.0,10.0,10.0,10.2,5,3,1,1.2,30.2,0.0,0.0,True,5,0.0,6,0,307,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e48ca2b7-5c97-4cec-af9a-718a6ed5059d,0468e47e-7a4e-4aab-9c92-b0f5f83204ce,2,[(3+2)×-5/1]÷(4/5) + |4×-1/3-3|,,-323/12,PASS,,1,6.0,7.5,18.5,10.0,8.5,10.6,5,3,1,1.6,29.1,0.0,0.0,True,5,0.0,8,0,307,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
059bed03-e9c7-4d0f-a70d-a6a35b5411b0,0468e47e-7a4e-4aab-9c92-b0f5f83204ce,3,[(-1+-4)×-3/3]÷(4/2) + |0×1/1-0|,,5/2,PASS,,1,6.0,7.5,20.0,10.0,10.0,9.6,5,3,0,1.6,29.6,0.0,0.0,True,0,0.0,8,0,307,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
1366e35c-2abf-4158-bd9e-55772a21fdcd,814886fc-dc59-4951-8d77-a6a76d0c9edc,1,計算 [(2+-4)×5/4]÷-4/3 + |3×(1/5)-3|,,171/40,PASS,,1,6.0,7.5,13.0,10.0,3.0,9.4,5,3,0,1.4,22.4,0.0,0.0,False,0,0.0,7,0,381,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
12417b5a-80dc-4cef-a54b-ad994459d19b,814886fc-dc59-4951-8d77-a6a76d0c9edc,2,計算 [(5-3)×4/2]÷-2/3 + |1×(4/4)-3|,,-4,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.4,5,3,1,1.4,23.4,0.0,0.0,False,5,0.0,7,0,381,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
bea6682f-7e30-4347-86c2-2e50adbcfa2b,814886fc-dc59-4951-8d77-a6a76d0c9edc,3,計算 [(3+-2)×3/3]÷-2/3 + |5×(3/4)-3|,,-3/4,PASS,,1,6.0,7.5,13.0,10.0,3.0,9.4,5,3,0,1.4,22.4,0.0,0.0,False,0,0.0,7,0,381,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
89b62748-1ee1-472f-bc9c-b8f81ecca678,40e76eb5-fe97-4e44-92e4-692cc71b702d,1,[(-2+10)×10/3]÷(4/4) + |7×(-5/1) - 2|,,77,PASS,,1,6.0,7.5,6.33,3.33,3.0,10.4,5,3,1,1.4,16.73,0.0,0.0,False,5,0.0,7,0,700,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
61d0a01a-c8d3-4085-9882-f279b6425cb3,40e76eb5-fe97-4e44-92e4-692cc71b702d,2,[(8+3)×8/1]÷(6/9) + |-3×(1/1) - -7|,,-56,PASS,,1,6.0,7.5,6.33,3.33,3.0,9.2,5,3,0,1.2,15.53,0.0,0.0,False,0,0.0,6,0,700,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
349ac2ad-4d18-4bfe-a0ad-be85c76671a7,40e76eb5-fe97-4e44-92e4-692cc71b702d,3,[(-5+-6)×5/6]÷(-8/4) + |1×(8/8) - 0|,,17/12,PASS,,1,6.0,7.5,6.33,3.33,3.0,9.6,5,3,0,1.6,15.93,0.0,0.0,False,0,0.0,8,0,700,0,✓ 標準形式 | ✗ 小數形式 (異常: TypeError) | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
941409e8-dc06-44a9-b2f9-014e6b7a44a9,a205ac05-f32c-429a-a52e-29d8b3554b42,1,計算 $\left[ ((-3) - (-9)) \div \frac{1}{3} \right] \div 1 - \left| 10 \div (-\frac{1}{2}) \right|$ 的值。,-2,-2,PASS,,1,7.5,7.5,13.0,10.0,3.0,22.2,5,4,5,3.2,35.2,0.0,0.0,False,15,5.0,16,4,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
945a86dd-657c-4868-a5c4-f1ada6a8dcc7,a205ac05-f32c-429a-a52e-29d8b3554b42,2,計算 $\left[ ((-11) + (-4)) \times (-\frac{1}{6}) \right] \div 1\frac{2}{3} - \left| 2 \times 3\frac{1}{2} \right|$ 的值。,-5\frac{1}{2},-5\frac{1}{2},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.5,5,4,5,4.0,45.5,0.0,0.0,True,15,7.5,20,6,3700,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
