run_id,treatment_id,task_id,seed,generation_id,observed_status,pipeline_corrected_status,observed_syntax_compile_status,pipeline_corrected_syntax_compile_status,observed_runtime_timeout_status,pipeline_corrected_runtime_timeout_status,observed_output_sha256,pipeline_corrected_output_sha256,protocol_compliant,reasoning_leakage,evaluator_version,evaluator_engine
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/14,33,592735fc0fb4b7099b34fc31045197b807e804c1bc4011ba60213e7137245688,fail,fail,pass,pass,failure,failure,344583aa7ee9b8f5bbff9c1edf0ab868fd2cbcc1a96711ef84048d43b96aaad2,344583aa7ee9b8f5bbff9c1edf0ab868fd2cbcc1a96711ef84048d43b96aaad2,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/14,44,9cac611f30e8e5de482b0c73a746ed001233570f7626535ff8a45a29f68acc5f,fail,fail,pass,pass,failure,failure,417f9bef31261cfa4581865672cdb82a28c286b78488d465739550010f19f7e1,417f9bef31261cfa4581865672cdb82a28c286b78488d465739550010f19f7e1,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/14,55,0da3b35af53e607cbabd3ff64e38c263481a39f16c1ae9e4c49b7f5e5551496f,pass,pass,pass,pass,success,success,a101526a52bf45ac18cfb30883325f59f0134d1c78dcf93ee4bc746fcc643556,a101526a52bf45ac18cfb30883325f59f0134d1c78dcf93ee4bc746fcc643556,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/787,11,e194a6fcd3fefdf485d9902567d8d115bfbac13c618469b18747d4eafc8aab54,pass,pass,pass,pass,success,success,78d0f024376573d8ff4ca28a2151c836ac1af5ac53c6916fe8ec3637af63f3e6,78d0f024376573d8ff4ca28a2151c836ac1af5ac53c6916fe8ec3637af63f3e6,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/787,22,1b170dca5f17c7d2c4eeaf893e290f80742d904ced9732e3717b522c75d923e9,pass,pass,pass,pass,success,success,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/787,33,47881da91f5231fc9e8333c535ef0beafc975c425fa666812a13c355c650690d,pass,pass,pass,pass,success,success,a46c98951636dea728949520058cb797f000a51824955ac5a8526b42b514fbe2,a46c98951636dea728949520058cb797f000a51824955ac5a8526b42b514fbe2,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/787,44,3fdf2ec31720e5257a11f2576412951d0fff125ceb2786af3317a5f0445166f8,fail,fail,pass,pass,failure,failure,596d2fd815e213730aca3782be03f1bb7b4649583a89724b696a52186d058beb,596d2fd815e213730aca3782be03f1bb7b4649583a89724b696a52186d058beb,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/787,55,f8b6341038660ff0b900f66ca29c856c4ba8b629516492da5ed89ea262db6a43,pass,pass,pass,pass,success,success,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/722,11,97c20e4a4149a3efb2f11d10679f0dcfed9aeb79b444a05ba338d2f4f22e1130,fail,fail,pass,pass,failure,failure,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/722,22,479c66e82f37857bf685ce23ee4c0b9822e50ee19c9c35d67f45f1abffd58a43,fail,fail,pass,pass,failure,failure,0878cb92a1fa924a4d03a3e31403163c4085e6e5eab96f8de632fd499d78396a,0878cb92a1fa924a4d03a3e31403163c4085e6e5eab96f8de632fd499d78396a,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/722,33,71ba63083857e94fb654ea030fa58b72c094f1fa71d5511d991b2a4344c7d0a2,fail,fail,pass,pass,failure,failure,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/722,44,ceba7c45d40855d3207080323bd135f75df2415e3bbfa97fdc9614366bde65bb,fail,fail,pass,pass,failure,failure,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/722,55,33b251bc597a0f133e3496af31e69eb51bc226c92727e6ff3248566c0e6268f0,fail,fail,pass,pass,failure,failure,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/781,11,a4713929eb65bf37c1562b0586471de0500b1460d061c9afc5f641880d69bace,pass,pass,pass,pass,success,success,7cc0b4ba2e1e670217d324bd4734ff9a089e414870b04f2432d57cedde97b163,7cc0b4ba2e1e670217d324bd4734ff9a089e414870b04f2432d57cedde97b163,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/781,22,0cabe9437f2999d8dba129752df36dfeb077c657fd603153afa00da5fb5e3b05,pass,pass,pass,pass,success,success,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/781,33,82586fc7ee6ae6abbdf7e88aa149e5de2baedc47877731432b981eddfb60201f,fail,fail,pass,pass,failure,failure,fc17814351d62244e5a82756b0ad56e80d490ad3df4f783c5b94ed1f6c5b21f1,fc17814351d62244e5a82756b0ad56e80d490ad3df4f783c5b94ed1f6c5b21f1,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/781,44,0b0823971c54691fbfbf3c339eb5ad233c40555164347b0281352df8b201cf56,pass,pass,pass,pass,success,success,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/781,55,0c843ca7cab3af43fa509bb2224d00f30af59bb73b490a2cb1b6bb708c912476,fail,fail,pass,pass,failure,failure,90afd8f0c792317282ce20c89d4da8c34828c91037804a62a61745c4a60103c5,90afd8f0c792317282ce20c89d4da8c34828c91037804a62a61745c4a60103c5,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/622,11,91d8c90d51c785308231379abe45a2ab1f7e231781445ae37f51a47540501edb,fail,fail,fail,fail,failure,failure,5912098a76fe4192096069659f55a123b0e564336770c589f525ec7c846a3235,5912098a76fe4192096069659f55a123b0e564336770c589f525ec7c846a3235,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/622,22,c4ef626b73f288435716926c61fcb362bb35984ad1244f2c6bb17c35acfd15a8,fail,fail,pass,pass,failure,failure,87fcaf5979d3ef1d8136fd4a06fbfa90d2718b44356d72f7daafb9c9cc3336c8,87fcaf5979d3ef1d8136fd4a06fbfa90d2718b44356d72f7daafb9c9cc3336c8,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/622,33,99566e4e9b907047e9787185fea305ac560ba81b11336fcad73ab1dff3527098,fail,fail,pass,pass,failure,failure,dcae1b3a0e0e0bc08467c8a00c8990f3da8047e323eb5529e73d15b6005152db,dcae1b3a0e0e0bc08467c8a00c8990f3da8047e323eb5529e73d15b6005152db,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/622,44,7b8e6fbb6a722c8b7d7e6ca7980e829ea5a010da1b3da012777e702354326c18,fail,fail,pass,pass,failure,failure,879abe98a974afeb5ac77e7c28489ce0ad7a001820aaf55f40809af191ae0c7b,879abe98a974afeb5ac77e7c28489ce0ad7a001820aaf55f40809af191ae0c7b,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/622,55,95acb909646839a2a918e714e30a067bc0adf6e786370e369fb143198c8a517b,fail,fail,pass,pass,failure,failure,affc54cada2f4f2c8e4e48b9dc2b2ee0a40363d5a1ddf4f67fed1f1616b1c8a2,affc54cada2f4f2c8e4e48b9dc2b2ee0a40363d5a1ddf4f67fed1f1616b1c8a2,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/607,11,24b83a25e6b554a5fbe7ebdcba796402e62073e7d1c338ed67ddc4117f773fb1,fail,fail,pass,pass,failure,failure,ab8d5d9f2e609a0d8bf3b8646b80e7dc2a67bad2d7e3752ae4074aab7b71479d,ab8d5d9f2e609a0d8bf3b8646b80e7dc2a67bad2d7e3752ae4074aab7b71479d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/607,22,c4c70329f26c08770020f113baa25aaf1ca624f60ec4fd22c28b606077dfd45e,fail,fail,pass,pass,failure,failure,692e9cc5f3b223f653c3e825b924a93f7c69c06c629c451fe9c7002939b9c9aa,692e9cc5f3b223f653c3e825b924a93f7c69c06c629c451fe9c7002939b9c9aa,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/607,33,985b27847262e88fcab89b3019707d5eedaf66fc142e3415a8cd9f7105278184,fail,fail,pass,pass,failure,failure,01fdf64ffa084652611eae89ebf814da2dd2071ddbb1fd2808d280fad33b835f,01fdf64ffa084652611eae89ebf814da2dd2071ddbb1fd2808d280fad33b835f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/607,44,bce43204d3cfa3825e206a8ca4e1bfd7f0a65c726c398f5c5b2a8efc80f807d9,fail,fail,pass,pass,failure,failure,6dcc8404e19e45d8278de58a263e4e728b207ce00e23e65407e74ebe6bd94c98,6dcc8404e19e45d8278de58a263e4e728b207ce00e23e65407e74ebe6bd94c98,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/607,55,d539bf2d3a508283680eaeb0e6435e0287dc4853e54ce94f4fef3986caa3407c,fail,fail,pass,pass,failure,failure,7023916dcb3eb2414f64a4c4b99be5f95d6364efb129e803ce07d64c84cd4e20,7023916dcb3eb2414f64a4c4b99be5f95d6364efb129e803ce07d64c84cd4e20,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/410,11,73ca303af3601d36144ae30958c5df372492824dcfb4f3d919f320b88263a68d,fail,fail,pass,pass,failure,failure,ac2c48ce43cb0dae3f88585f17001cdc25eacb7310353ca7c1029e48f8e5ac0c,ac2c48ce43cb0dae3f88585f17001cdc25eacb7310353ca7c1029e48f8e5ac0c,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/410,22,378e9923389c34d435777f6ca8e1f988f78639587c522bd7e3b9abe3a09f5cbb,fail,fail,pass,pass,failure,failure,e9c856ba254ff809210f2de30b644cce6d357bd9bf23124b4e35deb344aa7bd6,e9c856ba254ff809210f2de30b644cce6d357bd9bf23124b4e35deb344aa7bd6,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/410,33,84f48e293013f3e0548b6b0e3817aff23c823302d43a9bd7e859cac7873b9c83,fail,fail,pass,pass,failure,failure,9f77adc7db2152d1ad90231c000b989b6f0cd092ddd34668b15bb0f35ab9a76a,9f77adc7db2152d1ad90231c000b989b6f0cd092ddd34668b15bb0f35ab9a76a,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/410,44,8ab444934b4005e2d9d154526a5b3d6306d88fa2f586e000a22e2d1464cd744e,fail,fail,pass,pass,failure,failure,924ef620126bac39100604a3ba0192346dd92ceb67657bbd524b1090495f9666,924ef620126bac39100604a3ba0192346dd92ceb67657bbd524b1090495f9666,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/410,55,23a64cb44efee82806a69f6a9bb392bca3a68622c3f295b61e54fe7feb887988,fail,fail,pass,pass,failure,failure,3078130803bc3ac6ebdc11cc1c03ce1e5d62acf0e5f9b594621a275ed036d84e,3078130803bc3ac6ebdc11cc1c03ce1e5d62acf0e5f9b594621a275ed036d84e,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/581,11,2ce71038c3baebff9a4e2502cac95d2da5dff5b5b4d19aa7ca57e6308b03d7ee,fail,fail,pass,pass,failure,failure,f17ad79279cbf2160f04c46fb176b644e5aceb42c2e79596f55d9e773984cf62,f17ad79279cbf2160f04c46fb176b644e5aceb42c2e79596f55d9e773984cf62,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/581,22,7c380e20c3263d3e566cebe5bd0926faa4df4b0a0f3b90208a97e08c18e23bac,fail,fail,pass,pass,failure,failure,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/581,33,b56e669d8be577ca2ad63e790fd8bdf2c88e35e3e21c436e77e258fda1e81a20,fail,fail,pass,pass,failure,failure,7a1b43b0d5e120ef12b969af41e57a14b224cd7460a0550b5436e864666894c2,7a1b43b0d5e120ef12b969af41e57a14b224cd7460a0550b5436e864666894c2,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/581,44,13fb3fb03c0c9c583b669d5cfeb196794b244716a492f4aca91a4bf6a2850f6a,fail,fail,pass,pass,failure,failure,3d8571ddb863da9c6ad613e66094807575971f2339db09f4465db91563223bcc,3d8571ddb863da9c6ad613e66094807575971f2339db09f4465db91563223bcc,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/581,55,6980908288e622ca24d6a7ebafa4576e7f9e8e15c0d150c12683800630e88e59,fail,fail,pass,pass,failure,failure,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/255,11,25b0815c28cdb3c00bcc109d852b072efc70cfa6cd058c6a570d8f2f9ad1f577,fail,fail,pass,pass,failure,failure,48b43a9a0cdccaaefdc5fb0b20cef144a18e229af5fb2939ce4618350e3557c7,48b43a9a0cdccaaefdc5fb0b20cef144a18e229af5fb2939ce4618350e3557c7,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/255,22,417d5bc9c6f843d7c3ffe6855cfa4f220188839f36ab523bdd887255b662efda,fail,fail,pass,pass,failure,failure,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/255,33,cf95cc22eda99535754cd4cdf4c23a0a9fd010442d0e82741c389fd0dc74a357,fail,fail,pass,pass,failure,failure,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/255,44,ba07f953c69a9bdda5c4773b39bcc4425d4cf469c15400f999e061ece73a3ac7,fail,fail,pass,pass,failure,failure,ab88992419e2bf12ee7f2f5bf9bbd85f3b71098dec9fe7b9c79c615f1ad201c1,ab88992419e2bf12ee7f2f5bf9bbd85f3b71098dec9fe7b9c79c615f1ad201c1,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/255,55,680abbc5421a3d809acb1adc88923ca9fa98d4dae067e641423be4138f085941,fail,fail,pass,pass,failure,failure,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/99,11,bef55968300b4f59719a23db4494e253189ad1c990344aa835db69681ad1d7b0,fail,fail,pass,pass,failure,failure,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/99,22,09e5797740065b9063caa5cf39d6518b66c2874748f90cb62db43e7a9a359e4f,fail,fail,pass,pass,failure,failure,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/99,33,e03364a2f35b3e0b35cfb91704bc3305a0f06df78f5a100dac7e6606aed118f5,fail,fail,pass,pass,failure,failure,7b4e369f749e40029ec5b9369687f212a7d98787d36c78b038ba9d5e35f82a60,7b4e369f749e40029ec5b9369687f212a7d98787d36c78b038ba9d5e35f82a60,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/99,44,f5c73b1826cb01a97e360e98dbe0bc2d709c8c0bb788b6e5fe5b2cf6a77f15e3,fail,fail,pass,pass,failure,failure,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/99,55,c275bdc361e87e1a5391643376c4299fdb764b31af8bd8a9caab05e74b9d8e80,fail,fail,pass,pass,failure,failure,c5adfcfdf63dd4d4b5aaa370048f7f1fec7d723700aec82848b07fdeadee9c23,c5adfcfdf63dd4d4b5aaa370048f7f1fec7d723700aec82848b07fdeadee9c23,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/103,11,57f657977170bbfa01847f018e2124ae7f1d4f0511f293ff319496209ce2e0b1,fail,fail,pass,pass,failure,failure,4a22d9399b612d0ddac7fc55efa35f46f5db685f771513e14ba51b61b97d3d7d,4a22d9399b612d0ddac7fc55efa35f46f5db685f771513e14ba51b61b97d3d7d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/103,22,974745cc438998b19d2fd31306f1d2db632bda9d6ae4b3d8e3092bf848ab40a6,pass,pass,pass,pass,success,success,7a54d4a0eb417a5d44d727310ae48b04ec0ad452ec65d8d320025a0c92d33d2a,7a54d4a0eb417a5d44d727310ae48b04ec0ad452ec65d8d320025a0c92d33d2a,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/103,33,3e6ebbebe832b7d10357981032026db94e211cc8e29b357720c7fe239def79e3,pass,pass,pass,pass,success,success,2b7752c8c57e13f053bc662106a202618b8009f3ef4bb6e69e2035707cb48093,2b7752c8c57e13f053bc662106a202618b8009f3ef4bb6e69e2035707cb48093,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/103,44,ce943f0289e6dbd00ea1307c5a010b52d1055f1441e0b6e5aedb560e3e59bb61,fail,fail,pass,pass,failure,failure,f58c66bdd6e3133f0cf89c7f48fca596ad5091e1265d7486a081883c6c1adba5,f58c66bdd6e3133f0cf89c7f48fca596ad5091e1265d7486a081883c6c1adba5,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/103,55,6632e39bf06676ac43868600d2d2fd5789bffbcb2ac0cf44f7223794ebd19611,fail,fail,pass,pass,failure,failure,bda424855ed6a58afd4ab5b090f295597d40bb6656fbc7374a686981b7e5fd90,bda424855ed6a58afd4ab5b090f295597d40bb6656fbc7374a686981b7e5fd90,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/427,11,ec46b0f1a98174848a91e8f53e796b25c974618b13fbce5717e4844ca29d8093,fail,fail,pass,pass,failure,failure,9c7017cd42f8d60eba08d43f5c1c013cb4c43b978f724f621c4cbe90b8dbdbde,9c7017cd42f8d60eba08d43f5c1c013cb4c43b978f724f621c4cbe90b8dbdbde,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/427,22,408c584c4d9423cc3f720ac54f47ca49b364575929caa5165a4ea0f60599b7cf,fail,fail,pass,pass,failure,failure,5dae3e96e27121f0eac4379e191a8197de69deac81b535c454ac1bf53a444d06,5dae3e96e27121f0eac4379e191a8197de69deac81b535c454ac1bf53a444d06,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/427,33,432047139b37d175196af8eac1ee98b664f2d8182bd1b380f14626b0e2ca4b86,fail,fail,pass,pass,failure,failure,80ede6ee082a21d35d5196f5499952784e83881d2750c3b2002ffc7ed7d75cec,80ede6ee082a21d35d5196f5499952784e83881d2750c3b2002ffc7ed7d75cec,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/427,44,ec2a4eb5ba5477f2722159653f1c3539ec2b46d80e681110da5aef96ad0bdd37,fail,fail,pass,pass,failure,failure,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/427,55,4e5e7a8ec7034e354e93510d0a0d601c3d3a9a1dd2a19a89e35c5e4991f7721c,fail,fail,pass,pass,failure,failure,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/6,11,57fb27dc3db54a84718dfef0176959e4ad564ef8411dd00a6893ce7f67ef7bed,pass,pass,pass,pass,success,success,e2f8fe3b2d4ff4f4fa432e9608bde86189004a69dac7723851f35798026e3bbb,e2f8fe3b2d4ff4f4fa432e9608bde86189004a69dac7723851f35798026e3bbb,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/6,22,73fb1fce3c2a8733b3348287547b8114548d444f0b19e6cdc05ad5d6f76875da,pass,pass,pass,pass,success,success,dfbf2dbe53f5d381b181cef06be2539cd6c99b2c9bf42837fbbce8f67130bebf,dfbf2dbe53f5d381b181cef06be2539cd6c99b2c9bf42837fbbce8f67130bebf,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/6,33,2a75298496dc53db1938002da89f3bed13c0e666f89370980c48fc81d083111e,pass,pass,pass,pass,success,success,a5cb949b4c20353d107a5501a3c9d41b93734096ea0e26a8e75cf1c6f6bb9344,a5cb949b4c20353d107a5501a3c9d41b93734096ea0e26a8e75cf1c6f6bb9344,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/6,44,850f759f9dae4f12033d2fb79a686461bbb8f7cfd18080e637d7bf4c4f78fc8d,pass,pass,pass,pass,success,success,f473b6c5285756259e276a335d6c36084d0eff155704e3a65b5493a8d7b23816,f473b6c5285756259e276a335d6c36084d0eff155704e3a65b5493a8d7b23816,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_ca_exp40_r002,candidate_a_scaffold,Mbpp/6,55,8d98a6753b8cd1f590f80f7ddda4d4345561ea25a1a2969e2d130211f1278619,pass,pass,pass,pass,success,success,dfbf2dbe53f5d381b181cef06be2539cd6c99b2c9bf42837fbbce8f67130bebf,dfbf2dbe53f5d381b181cef06be2539cd6c99b2c9bf42837fbbce8f67130bebf,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
